ID,lat_coord,long_coord,elevation(ft),sample_ID,collect_date,desert,site_id,full_coord,latitude,longitude,county,state,permit,gps_flag
47,33.239827835932374,-116.39454519376159,227.1999969482422,047,2026-02-25T00:00:00Z,sonoran,anza_reserve,"N 33.239828, W 116.394545",N,W,San_Diego,CA,steele-burnand,NA
48,33.23957143351436,-116.3931511156261,224.60000610351562,048,2026-02-25T00:00:00Z,sonoran,anza_reserve,"N 33.239571, W 116.393151",N,W,San_Diego,CA,steele-burnand,NA
49,33.1068214494735,-116.42801832407713,678.4000244140625,049,2026-02-26T00:00:00Z,sonoran,plum_canyon,"N 33.106821, W 116.428018",N,W,San_Diego,CA,ca-sp,NA
50,33.10669287107885,-116.42801622860135,681.79998779296875,050,2026-02-26T00:00:00Z,sonoran,plum_canyon,"N 33.106693, W 116.428016",N,W,San_Diego,CA,ca-sp,NA
51,33.106677532196045,-116.42803324386477,681.20001220703125,051,2026-02-26T00:00:00Z,sonoran,plum_canyon,"N 33.106678, W 116.428033",N,W,San_Diego,CA,ca-sp,NA
52,33.106248546391726,-116.42806652002037,717.5999755859375,052,2026-02-26T00:00:00Z,sonoran,plum_canyon,"N 33.106249, W 116.428067",N,W,San_Diego,CA,ca-sp,NA
53,33.105802629143,-116.42774607986212,724.20001220703125,053,2026-02-26T00:00:00Z,sonoran,plum_canyon,"N 33.105803, W 116.427746",N,W,San_Diego,CA,ca-sp,NA
54,33.10529351234436,-116.42812728881835,726.4000244140625,054,2026-02-26T00:00:00Z,sonoran,plum_canyon,"N 33.105294, W 116.428127",N,W,San_Diego,CA,ca-sp,NA
55,33.105075750499964,-116.42829802818596,731.20001220703125,055,2026-02-26T00:00:00Z,sonoran,plum_canyon,"N 33.105076, W 116.428298",N,W,San_Diego,CA,ca-sp,NA
56,33.105093436315656,-116.42777348868549,728.79998779296875,056,2026-02-26T00:00:00Z,sonoran,plum_canyon,"N 33.105093, W 116.427773",N,W,San_Diego,CA,ca-sp,NA
57,33.110769325867295,-116.4288298599422,672.4000244140625,057,2026-02-26T00:00:00Z,sonoran,plum_canyon,"N 33.110769, W 116.42883",N,W,San_Diego,CA,ca-sp,NA
58,33.11392008326948,-116.42964818514884,644.20001220703125,058,2026-02-26T00:00:00Z,sonoran,plum_canyon,"N 33.11392, W 116.429648",N,W,San_Diego,CA,ca-sp,NA
