
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2026-07-10T17:45:33Z,,33.105022190138698,-122.476792009547353,37.723835483193398,-116.38910349458456,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
81,34.148754207417369,-116.453157411888242,1260.199951171875,2026-07-10T17:24:45Z,,,"0101",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
82,34.148630071431398,-116.453074347227812,1264,2026-07-10T17:24:45Z,,,"0102",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
83,34.148387834429741,-116.453186832368374,1263.800048828125,2026-07-10T17:24:45Z,,,"0103",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
84,34.148465450853109,-116.45341532304883,1265.199951171875,2026-07-10T17:24:45Z,,,"0104",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
85,33.239706130698323,-116.391832223162055,210.800003051757812,2026-07-10T17:24:45Z,,,"0105",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
86,33.239332716912031,-116.392622552812099,213.800003051757812,2026-07-10T17:24:45Z,,,"0106",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
87,33.239298183470964,-116.392839308828115,215.600006103515625,2026-07-10T17:24:45Z,,,"0107",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
88,33.239560117945075,-116.393272653222084,216.199996948242188,2026-07-10T17:24:45Z,,,"0108",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
89,33.239412764087319,-116.393771963194013,214.600006103515625,2026-07-10T17:24:45Z,,,"0109",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
90,33.239357359707355,-116.393893752247095,218,2026-07-10T17:24:45Z,,,"0110",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
91,33.239305224269629,-116.394074046984315,216,2026-07-10T17:24:45Z,,,"0111",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
92,33.107123784720898,-116.427874406799674,695.79998779296875,2026-07-10T17:24:45Z,,,"0112",,,,"Summit","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
93,33.106961511075497,-116.427951771765947,697.5999755859375,2026-07-10T17:24:45Z,,,"0113",,,,"Summit","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
94,33.106873165816069,-116.427996112033725,704,2026-07-10T17:24:45Z,,,"0114",,,,"Summit","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
95,33.106629839166999,-116.42807356081903,708.4000244140625,2026-07-10T17:24:45Z,,,"0115",,,,"Summit","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
96,33.106535542756319,-116.427906258031726,708.5999755859375,2026-07-10T17:24:45Z,,,"0116",,,,"Summit","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
97,33.106366898864508,-116.428078422322869,711.5999755859375,2026-07-10T17:24:45Z,,,"0117",,,,"Summit","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
98,33.10618132352829,-116.427997285500169,716.20001220703125,2026-07-10T17:24:45Z,,,"0118",,,,"Summit","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
99,33.105795504525304,-116.427736859768629,719.5999755859375,2026-07-10T17:24:45Z,,,"0119",,,,"Summit","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
100,33.105655945837498,-116.427834341302514,719.20001220703125,2026-07-10T17:24:45Z,,,"0120",,,,"Summit","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
101,33.105539688840508,-116.427904078736901,720.20001220703125,2026-07-10T17:24:45Z,,,"0121",,,,"Summit","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
102,33.105322513729334,-116.428091246634722,720.79998779296875,2026-07-10T17:24:45Z,,,"0122",,,,"Summit","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
103,33.105022190138698,-116.427579363808036,723.20001220703125,2026-07-10T17:24:45Z,,,"0123",,,,"Summit","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
104,33.239378063008189,-116.394160045310855,222.199996948242188,2026-07-10T17:24:45Z,,,"0124",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
105,33.239531703293324,-116.394488280639052,224.600006103515625,2026-07-10T17:24:45Z,,,"0125",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
106,33.239566152915359,-116.394674694165587,228.800003051757812,2026-07-10T17:24:45Z,,,"0126",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
107,33.239700682461262,-116.394847612828016,228.199996948242188,2026-07-10T17:24:45Z,,,"0127",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
108,33.239578893408179,-116.394708892330527,227.600006103515625,2026-07-10T17:24:45Z,,,"0128",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
109,33.239689618349075,-116.394967222586274,228,2026-07-10T17:24:45Z,,,"0129",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
110,33.239784417673945,-116.394967557862401,231.199996948242188,2026-07-10T17:24:45Z,,,"0130",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
111,33.239804534241557,-116.395122539252043,231.600006103515625,2026-07-10T17:24:45Z,,,"0131",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
112,33.239736976101995,-116.395236114040017,233.600006103515625,2026-07-10T17:24:45Z,,,"0132",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
113,33.239562716335058,-116.395156402140856,228.600006103515625,2026-07-10T17:24:45Z,,,"0133",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
114,33.239541761577129,-116.394998403266072,227.600006103515625,2026-07-10T17:24:45Z,,,"0134",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
115,33.239478310570121,-116.394853228703141,229,2026-07-10T17:24:45Z,,,"0135",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
116,33.124731229618192,-116.395291015505791,538.5999755859375,2026-07-10T17:24:45Z,,,"0136",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
117,33.124558143317699,-116.395276430994272,538.20001220703125,2026-07-10T17:24:45Z,,,"0137",,,,"Summit","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
118,33.124197972938418,-116.395439961925149,539,2026-07-10T17:24:45Z,,,"0138",,,,"Summit","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
119,33.124090852215886,-116.395451193675399,542.20001220703125,2026-07-10T17:24:45Z,,,"0139",,,,"Summit","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
120,33.123558266088367,-116.395562421530485,545.20001220703125,2026-07-10T17:24:45Z,,,"0140",,,,"Summit","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
